PilotID	AddressType	ZipCode	State	City	Country
4520	Vacation	48227	New York	Chicago	Australia
4521	Home	90210	New York	Houston	Germany
4522	Vacation	48227	New York	Chicago	Australia
4523	Home	33101	California	Detroit	USA
4524	Office	60601	Florida	Houston	Australia
4525	Vacation	90001	Ohio	Chicago	Germany
4526	Home	33101	Texas	Los Angeles	Canada
4527	Vacation	48227	New York	Chicago	Brazil
4528	Home	48227	Ohio	Los Angeles	USA
4529	Office	60601	Florida	New York	Brazil
4530	Vacation	48227	Florida	Chicago	Germany
4531	Office	48227	Florida	Los Angeles	Brazil
4532	Home	48227	California	New York	Brazil
4533	Vacation	60601	Florida	Chicago	USA
4534	Office	90210	Florida	Los Angeles	Canada
4535	Office	33101	Ohio	Houston	Canada
4536	Vacation	60601	New York	Los Angeles	Australia
4537	Home	90210	Ohio	Los Angeles	Brazil
4538	Office	60601	Florida	Los Angeles	Germany
4539	Office	33101	California	Los Angeles	Brazil
4540	Home	48227	Florida	Detroit	USA
4541	Vacation	48227	Ohio	Detroit	Australia
4542	Office	90001	New York	Chicago	Brazil
4543	Vacation	90210	California	Los Angeles	Brazil
4544	Home	33101	Ohio	Houston	Brazil
4545	Office	48227	Texas	Detroit	Brazil
4546	Home	90210	Florida	New York	USA
4547	Vacation	90001	Ohio	New York	Canada
4548	Office	48227	California	Los Angeles	Canada
4549	Vacation	90210	Ohio	New York	USA
4550	Home	90210	California	New York	Germany
4551	Home	60601	Ohio	New York	Canada
4552	Office	90001	New York	New York	Australia
4553	Home	48227	New York	Detroit	USA
4554	Vacation	90210	California	Los Angeles	Germany
4555	Home	90210	California	Los Angeles	Australia
4556	Home	90001	California	Detroit	Brazil
4557	Home	90210	Texas	Detroit	Brazil
4558	Office	33101	Ohio	Houston	USA
4559	Office	60601	Ohio	Detroit	Germany
4560	Home	33101	California	Houston	Canada
4561	Office	90001	California	Los Angeles	Germany
4562	Vacation	90001	Texas	Chicago	Brazil
4563	Office	60601	California	Houston	Australia
4564	Office	90210	California	Chicago	Australia
4565	Office	90001	New York	Detroit	Germany
4566	Vacation	33101	Ohio	New York	Brazil
4567	Vacation	48227	New York	Houston	Germany
4568	Office	33101	Florida	Los Angeles	Brazil
4569	Office	33101	New York	Chicago	Australia
4570	Office	33101	California	Houston	Brazil
4571	Vacation	33101	California	Houston	Australia
4572	Vacation	90210	California	Houston	Germany
4573	Vacation	90001	New York	Detroit	Australia
4574	Office	90210	New York	Chicago	Germany
4575	Home	33101	Florida	Houston	Germany
4576	Office	90001	Florida	Chicago	Australia
4577	Vacation	90001	California	New York	USA
4578	Office	60601	Ohio	Detroit	Germany
4579	Vacation	33101	Ohio	Chicago	Canada
4580	Home	33101	California	Los Angeles	Brazil
4581	Office	48227	New York	Houston	Canada
4582	Office	48227	Texas	New York	Germany
4583	Home	90001	New York	New York	Germany
4584	Vacation	48227	Florida	Detroit	Australia
4585	Vacation	48227	Texas	Chicago	Brazil
4586	Office	33101	Texas	Houston	Australia
4587	Vacation	90210	California	Detroit	Canada
4588	Home	33101	New York	Chicago	Australia
4589	Office	33101	Florida	Los Angeles	Canada
4590	Home	90001	Texas	New York	USA
4591	Vacation	33101	New York	Los Angeles	Canada
4592	Home	90001	California	Chicago	Australia
4593	Vacation	90001	California	New York	Brazil
4594	Office	60601	New York	Houston	Brazil
4595	Home	33101	Ohio	Los Angeles	Canada
4596	Vacation	33101	Texas	Houston	Canada
4597	Vacation	60601	Texas	New York	Germany
4598	Home	48227	Texas	New York	Australia
4599	Vacation	90210	Florida	Houston	Brazil
4600	Office	90210	Texas	Detroit	Brazil
4601	Home	60601	Florida	New York	USA
4602	Home	60601	California	Los Angeles	Australia
4603	Vacation	90001	New York	Houston	Brazil
4604	Office	60601	California	New York	USA
4605	Vacation	60601	Texas	Los Angeles	Australia
4606	Vacation	60601	Texas	Houston	Brazil
4607	Vacation	48227	Florida	Detroit	USA
4608	Vacation	90210	Ohio	New York	USA
4609	Vacation	33101	Ohio	Detroit	USA
4610	Home	90001	California	Chicago	Canada
4611	Office	90210	Florida	Los Angeles	Canada
4612	Home	90001	California	New York	Germany
4613	Office	60601	California	Detroit	Canada
4614	Vacation	33101	Florida	New York	Canada
4615	Vacation	33101	Florida	New York	Canada
4616	Vacation	48227	Florida	Los Angeles	USA
4617	Home	48227	Florida	Houston	Australia
4618	Vacation	90210	California	Chicago	Germany
4619	Office	33101	New York	Detroit	USA
4620	Home	48227	California	Detroit	Australia
4621	Home	90210	New York	Detroit	Australia
4622	Office	60601	Ohio	Houston	Brazil
4623	Home	90210	Texas	Houston	USA
4624	Home	48227	Ohio	Houston	Australia
4625	Home	33101	Ohio	Los Angeles	Canada
4626	Home	33101	Texas	Chicago	Brazil
4627	Home	48227	California	Chicago	Canada
4628	Home	33101	California	Chicago	Australia
4629	Vacation	33101	California	Houston	Canada
4630	Office	48227	Texas	Houston	Brazil
4631	Office	90001	Florida	New York	Germany
4632	Home	60601	Texas	New York	Canada
4633	Home	90210	Ohio	Detroit	USA
4634	Office	33101	New York	Detroit	Germany
4635	Office	90001	Texas	Detroit	Canada
4636	Home	90210	Florida	Los Angeles	Brazil
4637	Office	48227	Florida	Houston	Australia
4638	Vacation	60601	Florida	Houston	Germany
4639	Office	90210	Texas	Detroit	Australia
4640	Home	33101	New York	New York	Brazil
4641	Vacation	90210	Texas	Houston	Canada
4642	Office	90210	Texas	New York	Canada
4643	Home	90210	New York	New York	Australia
4644	Office	60601	New York	Houston	Brazil
4645	Office	90210	Florida	Los Angeles	Australia
4646	Office	48227	California	Detroit	Germany
4647	Office	90210	California	Chicago	Germany
4648	Vacation	90001	Texas	New York	USA
4649	Office	90001	New York	Houston	Germany
4650	Home	90001	New York	Detroit	Australia
4651	Office	60601	New York	Houston	Canada
4652	Home	48227	Florida	New York	Australia
4653	Office	33101	New York	Houston	Australia
4654	Office	33101	California	New York	Canada
4655	Vacation	33101	Texas	Los Angeles	Germany
4656	Home	60601	Ohio	New York	Germany
4657	Office	60601	Texas	Houston	Germany
4658	Office	33101	New York	Los Angeles	Brazil
4659	Vacation	48227	New York	New York	Canada
4660	Home	33101	New York	Chicago	Germany
4661	Home	90001	Ohio	New York	Australia
4662	Vacation	90001	Texas	Los Angeles	Brazil
4663	Office	90001	California	Detroit	USA
4664	Office	48227	Florida	Detroit	Germany
4665	Office	90210	California	Chicago	Canada
4666	Home	48227	Texas	Houston	Australia
4667	Home	33101	New York	New York	Germany
4668	Office	90001	New York	Los Angeles	Canada
4669	Home	48227	California	Los Angeles	Canada
4670	Office	90210	Texas	New York	Australia
4671	Vacation	60601	Ohio	New York	Australia
4672	Home	60601	Texas	Los Angeles	Brazil
4673	Vacation	60601	Florida	Detroit	Germany
4674	Vacation	90001	New York	Los Angeles	Germany
4675	Vacation	90210	California	New York	Canada
4676	Office	90210	Ohio	Houston	Australia
4677	Home	33101	Texas	Houston	Canada
4678	Office	48227	California	Los Angeles	Germany
4679	Office	90001	Ohio	Houston	Germany
4680	Office	90210	New York	New York	Germany
4681	Office	60601	Florida	Detroit	Canada
4682	Home	60601	Florida	Los Angeles	USA
4683	Home	48227	New York	Los Angeles	Germany
4684	Office	90001	Florida	Detroit	Brazil
4685	Office	48227	Texas	New York	USA
4686	Office	60601	Ohio	Houston	Australia
4687	Vacation	48227	Florida	Los Angeles	Germany
4688	Vacation	90210	California	Chicago	Brazil
4689	Vacation	48227	California	New York	Australia
4690	Vacation	48227	Florida	Chicago	Australia
4691	Office	33101	New York	Los Angeles	Australia
4692	Home	60601	California	Los Angeles	USA
4693	Home	48227	Florida	New York	Germany
4694	Office	60601	New York	Detroit	Germany
4695	Vacation	90210	Florida	Detroit	Australia
4696	Office	33101	California	New York	Brazil
4697	Home	33101	Ohio	Detroit	Canada
4698	Home	48227	Florida	New York	Australia
4699	Vacation	60601	New York	Los Angeles	Germany
4700	Home	60601	Ohio	Detroit	USA
4701	Office	90001	California	Detroit	Brazil
4702	Vacation	60601	California	Los Angeles	Brazil
4703	Office	48227	Ohio	Detroit	Brazil
4704	Home	33101	Ohio	Detroit	USA
4705	Office	90001	Florida	New York	Canada
4706	Office	33101	New York	Houston	Canada
4707	Office	33101	Ohio	Los Angeles	Canada
4708	Office	48227	Florida	Los Angeles	Canada
4709	Home	33101	California	Detroit	Brazil
4710	Vacation	33101	Ohio	Chicago	USA
4711	Home	60601	Florida	New York	Germany
4712	Vacation	60601	Florida	Chicago	Australia
4713	Office	48227	Texas	Los Angeles	Brazil
4714	Home	48227	California	Detroit	Germany
4715	Home	60601	Texas	Detroit	Canada
4716	Home	90210	New York	Los Angeles	Brazil
4717	Vacation	33101	California	Los Angeles	USA
4718	Home	33101	New York	Los Angeles	Germany
4719	Vacation	90210	Florida	Chicago	Canada
4720	Home	60601	Ohio	Detroit	Australia
4721	Home	60601	Texas	Chicago	Brazil
4722	Home	90210	California	New York	USA
4723	Office	48227	Florida	Chicago	USA
4724	Home	90001	New York	Los Angeles	USA
4725	Office	60601	Ohio	New York	Brazil
4726	Office	60601	Florida	Chicago	Canada
4727	Vacation	48227	Ohio	Houston	Brazil
4728	Vacation	60601	Texas	Houston	Brazil
4729	Office	48227	Texas	Detroit	Brazil
4730	Home	90210	Texas	Los Angeles	Australia
4731	Vacation	48227	Ohio	Houston	Brazil
4732	Office	48227	Texas	Los Angeles	Canada
4733	Vacation	33101	Texas	Los Angeles	Germany
4734	Home	60601	Florida	Los Angeles	Brazil
4735	Vacation	90210	Florida	Los Angeles	Brazil
4736	Vacation	90210	New York	Los Angeles	Brazil
4737	Home	48227	Texas	Los Angeles	Canada
4738	Home	60601	Florida	Houston	USA
4739	Vacation	48227	Ohio	Detroit	Brazil
4740	Office	90001	Ohio	Los Angeles	Brazil
4741	Vacation	48227	Ohio	Chicago	USA
4742	Vacation	90210	Florida	Houston	Canada
4743	Vacation	90001	Ohio	Houston	Germany
4744	Vacation	33101	California	Houston	Canada
4745	Office	60601	Texas	Los Angeles	Canada
4746	Home	48227	California	New York	USA
4747	Vacation	48227	Ohio	Los Angeles	Australia
4748	Home	60601	New York	Chicago	Brazil
4749	Vacation	48227	California	Los Angeles	Brazil
4750	Office	48227	Ohio	New York	Australia
4751	Office	60601	Ohio	Houston	Brazil
4752	Home	33101	California	Chicago	Australia
4753	Vacation	33101	California	New York	Canada
4754	Office	90001	Ohio	Houston	Australia
4755	Office	48227	Florida	Los Angeles	Germany
4756	Home	90210	California	Detroit	Australia
4757	Home	33101	California	Houston	Brazil
4758	Office	90210	Ohio	Chicago	Canada
4759	Vacation	90210	Florida	Los Angeles	Canada
4760	Home	33101	Florida	Detroit	Germany
4761	Home	48227	Texas	Houston	Germany
4762	Office	48227	Florida	Detroit	Australia
4763	Vacation	48227	California	Chicago	Australia
4764	Home	60601	New York	Detroit	USA
4765	Home	90210	Ohio	Los Angeles	USA
4766	Office	90210	California	Chicago	Canada
4767	Vacation	60601	Texas	Chicago	Canada
4768	Home	90001	California	New York	Germany
4769	Home	90210	Ohio	Houston	USA
4770	Vacation	90210	Texas	Houston	Australia
4771	Home	33101	New York	Detroit	Brazil
4772	Vacation	90210	Florida	Chicago	Australia
4773	Vacation	48227	New York	Los Angeles	Canada
4774	Home	90001	New York	New York	USA
4775	Vacation	90210	Ohio	Los Angeles	Australia
4776	Vacation	90001	California	Los Angeles	Brazil
4777	Office	60601	Texas	New York	Australia
4778	Office	90210	New York	Houston	Brazil
4779	Home	33101	California	Los Angeles	USA
4780	Home	90001	Ohio	Chicago	Canada
4781	Vacation	90210	Texas	Detroit	Germany
4782	Home	90210	Texas	Los Angeles	Canada
4783	Home	90210	New York	Los Angeles	Australia
4784	Office	33101	Ohio	Los Angeles	Australia
4785	Office	33101	California	Chicago	Germany
4786	Home	33101	New York	Los Angeles	Australia
4787	Home	90210	New York	New York	Germany
4788	Office	48227	New York	Los Angeles	Brazil
4789	Home	60601	Florida	Houston	Canada
4790	Vacation	90210	Florida	Chicago	Brazil
4791	Home	60601	Florida	Los Angeles	Canada
4792	Vacation	90001	Texas	Chicago	USA
4793	Office	60601	Texas	Chicago	Australia
4794	Vacation	60601	California	Chicago	Brazil
4795	Vacation	60601	New York	New York	Brazil
4796	Home	90001	Ohio	Detroit	Australia
4797	Office	90210	Ohio	Houston	Brazil
4798	Home	33101	Florida	New York	Brazil
4799	Vacation	90001	Texas	New York	USA
4800	Office	48227	Ohio	Houston	Germany
4801	Home	48227	Ohio	Houston	Australia
4802	Office	48227	Florida	Chicago	Canada
4803	Office	90210	Florida	Los Angeles	Brazil
4804	Home	33101	California	Los Angeles	USA
4805	Home	33101	Texas	Detroit	Australia
4806	Home	33101	California	Chicago	Brazil
4807	Vacation	33101	California	New York	Canada
4808	Vacation	90210	New York	New York	USA
4809	Vacation	90001	Ohio	Chicago	USA
4810	Office	60601	Florida	Los Angeles	Germany
4811	Vacation	90001	Texas	Detroit	Brazil
4812	Home	48227	Florida	Detroit	USA
4813	Vacation	60601	New York	Detroit	Brazil
4814	Home	33101	Ohio	Los Angeles	Australia
4815	Vacation	33101	California	Los Angeles	Canada
4816	Vacation	90210	New York	Chicago	USA
4817	Vacation	90210	Florida	Houston	Canada
4818	Office	90210	Florida	Houston	Australia
4819	Vacation	90210	Texas	New York	Australia
4820	Office	90210	Florida	Los Angeles	Australia
4821	Vacation	33101	California	Houston	Germany
4822	Office	90210	New York	Houston	USA
4823	Home	48227	New York	Detroit	Australia
4824	Vacation	90001	Ohio	Detroit	Germany
4825	Home	48227	Florida	Houston	Brazil
4826	Home	60601	Florida	Chicago	Canada
4827	Office	60601	New York	New York	Australia
4828	Vacation	90001	California	Chicago	USA
4829	Home	90210	Florida	Houston	Germany
4830	Home	90001	Florida	New York	Brazil
4831	Office	60601	New York	New York	Germany
4832	Home	90210	California	Chicago	Germany
4833	Vacation	90001	Florida	Chicago	USA
4834	Vacation	60601	Texas	Los Angeles	Brazil
4835	Home	90001	California	Chicago	USA
4836	Home	90210	California	Detroit	Canada
4837	Vacation	90210	Florida	Los Angeles	Germany
4838	Vacation	60601	Florida	Chicago	Germany
4839	Office	60601	New York	Chicago	Canada
4840	Home	90001	New York	Houston	Canada
4841	Office	90001	Ohio	Chicago	Brazil
4842	Home	33101	California	Houston	Canada
4843	Vacation	60601	California	Los Angeles	USA
4844	Home	48227	New York	Detroit	Australia
4845	Home	90210	Florida	Detroit	Australia
4846	Home	90210	Florida	Chicago	Australia
4847	Home	48227	Florida	New York	Canada
4848	Vacation	90210	Ohio	Chicago	Australia
4849	Home	90001	Ohio	Los Angeles	Brazil
4850	Home	33101	Texas	Detroit	Canada
4851	Home	90210	Ohio	Chicago	Germany
4852	Office	90001	Ohio	Chicago	Canada
4853	Office	48227	Florida	Chicago	Brazil
4854	Home	60601	Texas	Detroit	USA
4855	Office	90210	New York	Houston	Australia
4856	Office	60601	California	Chicago	Brazil
4857	Office	60601	California	Detroit	Germany
4858	Office	90001	Ohio	Detroit	Australia
4859	Vacation	90001	Florida	Houston	Australia
4860	Home	33101	New York	Houston	USA
4861	Vacation	90001	California	Chicago	Germany
4862	Office	48227	Florida	New York	Canada
4863	Vacation	48227	New York	Houston	Canada
4864	Home	90210	Florida	Houston	Australia
4865	Office	33101	Texas	Detroit	USA
4866	Vacation	90001	California	Houston	Canada
4867	Home	60601	Ohio	New York	USA
4868	Home	33101	Texas	Detroit	Brazil
4869	Home	48227	Florida	Los Angeles	Germany
4870	Office	90210	Ohio	Detroit	Canada
4871	Home	90210	Ohio	Detroit	Germany
4872	Vacation	90210	California	Houston	Germany
4873	Vacation	33101	Ohio	Chicago	Canada
4874	Office	48227	New York	Los Angeles	Canada
4875	Vacation	90001	California	Chicago	Germany
4876	Vacation	90001	Texas	Los Angeles	Germany
4877	Home	60601	Ohio	Detroit	USA
4878	Vacation	90001	New York	New York	Australia
4879	Office	33101	New York	Los Angeles	Germany
4880	Vacation	90210	New York	New York	Brazil
4881	Home	90001	Texas	New York	USA
4882	Office	33101	Florida	Los Angeles	Canada
4883	Office	33101	Florida	Houston	USA
4884	Home	33101	Texas	Los Angeles	Australia
4885	Office	90210	Florida	Houston	Australia
4886	Office	33101	Texas	New York	Germany
4887	Office	48227	Texas	New York	Germany
4888	Office	90001	California	Detroit	Brazil
4889	Office	90001	California	Houston	Canada
4890	Home	33101	Florida	New York	Australia
4891	Office	90001	California	Chicago	Australia
4892	Home	60601	Texas	New York	Canada
4893	Home	90001	California	Chicago	USA
4894	Office	90210	Ohio	New York	USA
4895	Vacation	90001	California	Houston	Canada
4896	Home	60601	California	Chicago	Brazil
4897	Home	90210	Texas	New York	Germany
4898	Home	60601	New York	Detroit	Germany
4899	Home	48227	California	Chicago	Brazil
4900	Home	90210	New York	Detroit	Canada
4901	Home	90210	California	Houston	Canada
4902	Home	90001	California	Chicago	Brazil
4903	Home	90001	Ohio	New York	Germany
4904	Home	60601	Texas	Houston	Canada
4905	Vacation	90210	Ohio	New York	Brazil
4906	Home	90001	Florida	New York	Germany
4907	Office	90001	Texas	Los Angeles	Canada
4908	Vacation	48227	New York	Los Angeles	Brazil
4909	Vacation	60601	Ohio	Detroit	Brazil
4910	Office	48227	Ohio	Detroit	Brazil
4911	Office	48227	Florida	Houston	Brazil
4912	Office	33101	California	Los Angeles	USA
4913	Home	90210	California	Los Angeles	Australia
4914	Home	48227	Florida	Detroit	USA
4915	Office	90001	Texas	Los Angeles	Canada
4916	Office	33101	Texas	Detroit	Australia
4917	Office	48227	Texas	Detroit	Australia
4918	Vacation	60601	California	Houston	Germany
4919	Vacation	33101	Texas	Los Angeles	Brazil
4920	Vacation	90001	Florida	Los Angeles	Germany
4921	Office	90001	New York	Chicago	Brazil
4922	Office	33101	Florida	Houston	Brazil
4923	Office	33101	New York	Detroit	Canada
4924	Vacation	48227	New York	Houston	USA
4925	Office	90210	Texas	New York	Germany
4926	Home	90210	Ohio	New York	Canada
4927	Home	60601	New York	Houston	Canada
4928	Vacation	33101	California	Detroit	Brazil
4929	Office	90210	Florida	Los Angeles	Canada
4930	Office	33101	California	Los Angeles	Germany
4931	Home	90210	Florida	Los Angeles	USA
4932	Home	90001	Ohio	Detroit	Brazil
4933	Home	60601	Texas	Los Angeles	Brazil
4934	Vacation	90001	Ohio	Houston	Brazil
4935	Office	48227	Ohio	New York	Australia
4936	Vacation	48227	Texas	Los Angeles	Brazil
4937	Vacation	48227	Florida	Detroit	Canada
4938	Office	90001	California	Los Angeles	Brazil
4939	Home	90001	Texas	New York	Germany
4940	Office	48227	Texas	New York	Brazil
4941	Office	60601	Florida	New York	Canada
4942	Vacation	90001	California	Los Angeles	USA
4943	Vacation	90001	Ohio	Chicago	Germany
4944	Vacation	33101	Florida	Los Angeles	Germany
4945	Home	48227	New York	Detroit	USA
4946	Office	90001	Florida	Houston	Germany
4947	Home	48227	Florida	Houston	Canada
4948	Home	48227	Florida	Detroit	Canada
4949	Office	48227	Florida	New York	Canada
4950	Vacation	33101	Texas	Chicago	Australia
4951	Office	48227	Texas	Detroit	Australia
4952	Home	60601	Texas	Chicago	Canada
4953	Vacation	90210	Ohio	Chicago	Canada
4954	Home	90001	Florida	Detroit	USA
4955	Office	90001	Florida	New York	Canada
4956	Office	48227	New York	Houston	Brazil
4957	Vacation	90001	Florida	Houston	USA
4958	Office	48227	Texas	Houston	Germany
4959	Vacation	90001	New York	New York	Germany
4960	Office	48227	Texas	Chicago	USA
4961	Office	33101	Ohio	Detroit	Germany
4962	Home	90210	California	New York	Brazil
4963	Home	48227	Florida	Los Angeles	USA
4964	Vacation	48227	New York	New York	Australia
4965	Vacation	90001	New York	Detroit	Canada
4966	Home	60601	New York	New York	Brazil
4967	Vacation	48227	California	Chicago	Australia
4968	Office	33101	New York	Detroit	Canada
4969	Vacation	90210	New York	New York	Brazil
4970	Office	90001	California	Detroit	Germany
4971	Home	90210	California	Chicago	Brazil
4972	Home	48227	New York	Detroit	Canada
4973	Home	33101	California	Los Angeles	Canada
4974	Vacation	90210	Florida	Houston	USA
4975	Home	48227	California	Los Angeles	USA
4976	Vacation	90001	California	Houston	Brazil
4977	Office	90001	Ohio	Detroit	Germany
4978	Home	33101	New York	Detroit	Australia
4979	Home	48227	New York	New York	Australia
4980	Office	90210	Texas	Chicago	Germany
4981	Office	33101	Florida	New York	Brazil
4982	Office	90210	Florida	Houston	Australia
4983	Vacation	33101	Texas	Detroit	Brazil
4984	Office	60601	California	Los Angeles	Germany
4985	Office	60601	California	New York	Australia
4986	Vacation	33101	Ohio	Houston	Brazil
4987	Vacation	90210	Texas	Houston	Australia
4988	Office	60601	Texas	Chicago	USA
4989	Office	90210	Florida	Houston	Germany
4990	Office	60601	Texas	New York	Canada
4991	Office	60601	Ohio	Houston	Brazil
4992	Office	48227	New York	New York	USA
4993	Office	33101	Texas	Detroit	Brazil
4994	Vacation	48227	Texas	Chicago	Australia
4995	Vacation	33101	Ohio	Los Angeles	Canada
4996	Office	90001	Texas	Los Angeles	USA
4997	Home	33101	California	New York	Australia
4998	Vacation	90210	Florida	Houston	USA
4999	Office	90001	New York	Chicago	Australia
5000	Vacation	90210	New York	Chicago	Brazil
5001	Office	60601	Texas	Chicago	Brazil
5002	Home	90001	New York	Los Angeles	Germany
5003	Office	90001	New York	Houston	Germany
5004	Office	90001	New York	Houston	Brazil
5005	Vacation	90001	Ohio	Los Angeles	Germany
5006	Home	33101	New York	Chicago	USA
5007	Home	60601	Florida	Houston	Germany
5008	Vacation	60601	California	Los Angeles	Germany
5009	Vacation	33101	Florida	Houston	Germany
5010	Office	90001	California	Chicago	Brazil
5011	Home	33101	California	Chicago	Germany
5012	Vacation	48227	California	New York	USA
5013	Office	90001	Florida	Los Angeles	Germany
5014	Vacation	90210	California	New York	Australia
5015	Office	48227	New York	Houston	USA
5016	Home	90001	Florida	New York	Australia
5017	Home	33101	California	Detroit	Brazil
5018	Vacation	33101	Ohio	New York	Brazil
5019	Home	90001	Ohio	New York	Germany
5020	Home	90001	Ohio	Detroit	Brazil
5021	Home	33101	California	Detroit	USA
5022	Vacation	60601	Texas	Houston	Canada
5023	Vacation	33101	California	Los Angeles	Brazil
5024	Home	33101	California	Chicago	Australia
5025	Home	48227	Texas	Houston	Canada
5026	Office	60601	New York	Detroit	Canada
5027	Office	90210	Texas	Chicago	Germany
5028	Vacation	48227	Texas	New York	Brazil
5029	Office	33101	Ohio	New York	Brazil
5030	Vacation	90001	New York	Detroit	USA
5031	Office	33101	Ohio	New York	USA
5032	Vacation	33101	Florida	New York	Australia
5033	Home	48227	California	Detroit	Canada
5034	Office	90210	Ohio	New York	USA
5035	Home	33101	California	Houston	Brazil
5036	Vacation	90001	Florida	Detroit	USA
5037	Home	60601	Ohio	Detroit	Brazil
5038	Vacation	90210	California	New York	Canada
5039	Vacation	48227	California	Los Angeles	USA
5040	Vacation	60601	California	Chicago	Canada
5041	Office	90001	Florida	New York	Brazil
5042	Vacation	90210	Ohio	Chicago	Australia
5043	Office	60601	Florida	Los Angeles	Canada
5044	Home	48227	Ohio	New York	Germany
5045	Vacation	90210	Ohio	Houston	Canada
5046	Office	48227	Texas	Los Angeles	Germany
5047	Office	90001	Florida	Detroit	Brazil
5048	Vacation	90210	Texas	New York	Germany
5049	Home	90001	California	New York	USA
5050	Home	90210	Texas	Houston	Canada
5051	Vacation	33101	New York	Houston	USA
5052	Home	90001	California	Chicago	Germany
5053	Vacation	90210	California	Detroit	Canada
5054	Home	90210	Texas	Los Angeles	Canada
5055	Vacation	48227	Florida	Detroit	Brazil
5056	Office	90210	Florida	Detroit	Germany
5057	Office	90210	New York	Detroit	USA
5058	Office	33101	Texas	Los Angeles	Germany
5059	Office	60601	Texas	Los Angeles	Germany
5060	Home	48227	New York	Chicago	Australia
5061	Vacation	33101	California	Chicago	USA
5062	Office	33101	Florida	Chicago	Brazil
5063	Home	33101	Texas	Los Angeles	USA
5064	Vacation	48227	New York	Houston	Canada
5065	Vacation	33101	Ohio	Houston	Germany
5066	Home	60601	Florida	Detroit	Germany
5067	Vacation	33101	Ohio	New York	USA
5068	Office	90210	New York	Houston	Brazil
5069	Vacation	90210	California	New York	Australia
5070	Office	90001	Texas	New York	Brazil
5071	Vacation	90210	New York	Los Angeles	Canada
5072	Vacation	60601	New York	Los Angeles	Brazil
5073	Home	60601	California	Los Angeles	Canada
5074	Vacation	33101	Texas	New York	Australia
5075	Office	33101	Ohio	Detroit	USA
5076	Office	60601	Texas	Detroit	Canada
5077	Home	90210	Ohio	New York	Germany
5078	Office	33101	Florida	Chicago	Australia
5079	Home	48227	Florida	Detroit	Brazil
5080	Vacation	33101	Florida	New York	Canada
5081	Home	90210	Ohio	New York	Australia
5082	Home	48227	Ohio	Los Angeles	Canada
5083	Vacation	60601	New York	Houston	USA
5084	Vacation	33101	New York	Detroit	Brazil
5085	Vacation	90001	Texas	New York	Canada
5086	Home	48227	New York	Los Angeles	Germany
5087	Vacation	33101	California	Detroit	USA
5088	Office	60601	New York	New York	Canada
5089	Office	90001	Texas	Los Angeles	Canada
5090	Home	90001	Florida	Los Angeles	Germany
5091	Office	90210	Texas	Chicago	Germany
5092	Office	90210	New York	Detroit	USA
5093	Home	90001	Florida	Chicago	Canada
5094	Office	60601	Texas	Chicago	Australia
5095	Office	60601	Ohio	Detroit	Brazil
5096	Home	48227	Ohio	Los Angeles	Brazil
5097	Office	60601	Ohio	Detroit	Canada
5098	Office	90210	Ohio	New York	USA
5099	Home	33101	Ohio	Houston	Canada
5100	Office	90210	New York	Houston	Australia
5101	Vacation	48227	Florida	Detroit	USA
5102	Vacation	33101	Ohio	Chicago	Canada
5103	Vacation	33101	Texas	Detroit	USA
5104	Office	90210	Ohio	Los Angeles	Australia
5105	Home	48227	New York	Chicago	Canada
5106	Vacation	90210	California	Los Angeles	USA
5107	Home	90210	New York	Detroit	Canada
5108	Vacation	48227	Florida	Detroit	Australia
5109	Office	33101	Ohio	Los Angeles	Australia
5110	Office	60601	California	New York	Brazil
5111	Office	90210	Texas	New York	Germany
5112	Office	90210	Ohio	Houston	Canada
5113	Office	60601	California	Houston	Canada
5114	Vacation	90210	California	New York	Germany
5115	Office	60601	Ohio	Los Angeles	Canada
5116	Vacation	90210	Ohio	Chicago	Brazil
5117	Home	33101	Ohio	Los Angeles	Germany
5118	Office	33101	New York	Chicago	USA
5119	Office	60601	Ohio	Chicago	Germany
5120	Office	60601	Florida	New York	Germany
5121	Home	48227	Texas	Chicago	USA
5122	Vacation	90210	Ohio	Los Angeles	USA
5123	Home	48227	California	Chicago	Canada
5124	Office	90001	Texas	Chicago	Canada
5125	Vacation	33101	Florida	Los Angeles	Brazil
5126	Office	33101	New York	Detroit	Brazil
5127	Home	48227	Texas	Los Angeles	Germany
5128	Home	60601	New York	New York	Brazil
5129	Vacation	48227	California	Chicago	Canada
5130	Home	90001	Ohio	Houston	Germany
5131	Office	90001	Texas	Chicago	Brazil
5132	Vacation	90210	Texas	New York	Brazil
5133	Vacation	90001	Florida	Detroit	Canada
5134	Vacation	48227	New York	Los Angeles	Australia
5135	Vacation	60601	Ohio	Detroit	Canada
5136	Home	90001	New York	Detroit	USA
5137	Home	33101	New York	Detroit	Australia
5138	Vacation	90001	California	Houston	Brazil
5139	Office	90210	Texas	Chicago	Canada
5140	Vacation	90001	Ohio	Detroit	Canada
5141	Vacation	60601	Florida	Detroit	Canada
5142	Office	48227	Ohio	New York	USA
5143	Vacation	90001	Texas	New York	USA
5144	Vacation	60601	Florida	Detroit	Brazil
5145	Office	60601	Ohio	Chicago	Canada
5146	Home	90210	California	New York	Australia
5147	Home	33101	California	Los Angeles	Brazil
5148	Office	33101	Ohio	Chicago	Brazil
5149	Vacation	60601	California	Detroit	Australia
5150	Office	48227	California	Chicago	Australia
5151	Home	90210	New York	Detroit	Australia
